#OTUId,101.AVd_295,103.AVd_309,105.AVd_310,11.AVd_99,123.AVd_312,125.AVd_306,127.AVd_307,129.AVd_308,13.AVd_151,16.AVd_168,18.AVd_171,20.AVd_293,22.AVd_299,24.AVd_100,25.AVd_108,28.AVd_153,30.AVd_148,32.AVd_176,34.AVd_166,36.AVd_291,38.AVd_292,40.AVd_109,42.AVd_110,44.AVd_150,46.AVd_154,48.AVd_167,50.AVd_170,52.AVd_296,53.AVd_298,9.AVd_98,97.AVd_294,99.AVd_290
OTU_3,0.0,3.1021625652498135,4.74274825322888,0.4282218597063622,4.357711254262979,1.8090102626543747,5.233380480905233,6.3777191825972315,0.08412450426631414,0.0,0.04396892862377253,1.9767643488815676,2.0444339399669107,0.10393209769617183,0.28933092224231466,0.013982102908277404,0.03784295175023652,0.08275862068965517,0.0,21.192798199549888,8.656840357068715,23.01614964563727,31.83998465080583,0.01790830945558739,0.010166734444896299,0.0,0.017972681524083392,9.181110273800552,5.292321610313242,3.506876227897839,0.0,0.0
OTU_4,0.0,0.14914243102162567,0.4869786152868939,34.88988580750408,1.8315018315018314,3.6354148547573493,6.506364922206506,1.4831905075807514,0.0,0.0,0.0,0.9537020981446159,1.6190025998581896,0.2944742768058202,0.18083182640144665,0.18176733780760626,1.8353831598864712,0.027586206896551724,0.01592610288262462,2.4381095273818456,12.943740917583558,5.588474497502033,2.94512663085188,0.6984240687679083,0.030500203334688898,0.0,0.0,5.136900276312485,11.387538165780844,9.273084479371317,0.0,0.0
OTU_7,0.0,0.0,0.0,0.4078303425774878,0.0,0.0,0.0,0.0,0.08412450426631414,0.0,0.0,0.03468007629616785,0.0,0.08661008141347652,0.25316455696202533,0.02796420581655481,0.0,0.08275862068965517,0.0,0.0,0.02075980900975711,28.88346694550947,42.22947045280123,0.008954154727793696,0.0,0.0,0.035945363048166784,0.0,0.11308379509216329,3.899803536345776,0.0,0.0
OTU_24,1.596638655462185,0.22371364653243847,0.021172983273343216,19.92251223491028,0.13894151825186307,0.15654896503739782,0.16501650165016502,0.18127883981542517,0.33649801706525656,10.894027451465314,0.0,2.6530258366568407,0.7326873079650201,0.08661008141347652,0.0,0.013982102908277404,0.26490066225165565,0.027586206896551724,2.022615066093327,0.15003750937734434,1.3390076811293337,2.4166376205414197,1.0840368380660015,0.3044412607449857,3.294021960146401,2.3835488393830815,0.05391804457225018,1.8337101230846522,1.4587809566889065,20.51080550098232,46.157358088570994,9.190858554663372
OTU_1,11.731092436974789,3.1767337807606264,1.9267414778742324,0.10195758564437195,2.614626752557787,0.5392242129065925,1.4144271570014144,1.8787079762689518,0.02403557264751833,28.09447261036231,0.014656309541257512,6.311773885902549,27.014890096903805,0.13857613026156246,0.21699819168173598,0.0,1.3245033112582782,0.16551724137931034,19.939480809046028,4.8512128032008,1.1106497820220054,7.2963866620192865,4.873369148119724,6.07987106017192,0.010166734444896299,24.520953419535754,0.35945363048166784,5.450891735744788,3.471672509329413,0.009823182711198428,0.015218383807639629,7.819641754169241
OTU_30,0.0,0.5369127516778524,0.5293245818335803,30.097879282218596,0.45471769609700646,0.19133762393459733,0.5893446487505893,0.42847725774555045,0.04807114529503666,1.1747248670706072,0.0,0.0,2.7416686362562044,0.034644032565390614,0.25316455696202533,0.0,1.6650898770104068,0.0,1.8633540372670807,0.037509377344336084,0.7369732198463774,19.391193214825144,8.710667689946277,4.53080229226361,0.0,2.399127589967285,0.017972681524083392,0.30143180105501133,0.22616759018432658,57.89783889980354,0.0,0.0
OTU_580,0.0,0.014914243102162566,0.0,0.020391517128874388,0.0,0.0,0.0,0.03295978905735003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15137180700094607,0.0,0.0,0.012503125781445362,0.0,2.4166376205414197,3.021872601688411,0.2507163323782235,0.0,0.0,0.0,0.16327555890479778,0.03392513852764899,0.0,0.0,0.0
OTU_36,0.0,1.4168530947054436,0.7410544145670125,0.0,0.8715422508525957,0.08697164724299879,1.5794436586515794,0.7745550428477258,0.012017786323759164,1.2365524916532706,0.0,0.017340038148083926,7.645946584731742,0.017322016282695307,0.10849909584086799,0.0,1.4947965941343424,0.0,0.49370918936136327,4.876219054763691,1.7853435748391115,5.239920994539329,2.273599386032233,2.9101002865329515,0.0,0.7789375292101574,0.05391804457225018,1.1680482290881689,0.7689698066267104,0.009823182711198428,0.0,0.012353304508956145
OTU_68,0.20168067226890757,0.014914243102162566,0.021172983273343216,0.0,0.037893141341417205,0.0,0.023573785950023574,0.016479894528675015,1.1176541281096022,0.1978483986645233,0.1319067858713176,0.36414080110976244,0.46088395178444813,0.0,0.0,0.16778523489932887,0.05676442762535478,12.082758620689654,0.1592610288262462,0.27506876719179796,0.13493875856342122,0.8597653073080052,0.4029163468917882,0.09849570200573066,1.9825132167547783,0.2648387599314535,10.028756290438533,0.08791760864104496,0.09046703607373063,0.0,0.0,0.3582458307597282
OTU_88,0.5714285714285714,0.14914243102162567,0.04234596654668643,0.0,0.22735884804850323,0.05218298834579927,0.4243281471004243,0.14831905075807514,0.0,0.03709657474959812,0.0,0.017340038148083926,0.1772630583786339,0.0,0.0,0.0,0.01892147587511826,0.0,0.33444816053511706,0.037509377344336084,0.051899522524392776,0.48797490414778666,0.17267843438219493,0.008954154727793696,0.0,0.31157501168406293,0.0,0.037678975131876416,0.01130837950921633,0.0,0.0,0.22235948116121063
