#OTUId,91.AVd_170,84.AVd_110,82.AVd_109,80.AVd_108,78.AVd_291,76.AVd_299,72.AVd_293,70.AVd_176,68.AVd_171,66.AVd_168,64.AVd_153,62.AVd_147,60.AVd_151,56.AVd_98,121.AVd_310,119.AVd_309,117.AVd_290,115.AVd_294,110.AVd_308,109.AVd_307,108.AVd_306,107.AVd_312
OTU_200,0.762719747000279,0.0,0.0,0.01808808899339785,0.07719298245614035,0.10803378511098016,0.0484613520717228,0.3645285664213109,0.18697943226245112,0.6128584643848288,0.01712035610340695,0.0,0.0,0.0,0.23912548394443178,0.4065040650406504,3.066888703857896,1.9661257846736941,0.3907637655417407,0.22877784467188442,0.3119719225269726,0.1551590380139643
OTU_42,0.54878615942703,0.0,0.0,0.009044044496698924,0.0,0.0,0.0,0.28040658955485454,0.10198878123406425,0.35846438482886217,1.7976373908577299,1.8629173989455186,2.907099220560354,0.0,0.36438168982008656,0.14905149051490515,2.719955592561754,3.1979154329029966,0.2605091770278271,0.2408187838651415,0.051995320421162096,1.4075141305552477
OTU_195,1.3115059064273091,0.0,0.0,0.009044044496698924,0.1824561403508772,0.3732076212924769,0.20596074630482192,0.3014370837714686,0.271970083290838,0.3700277520814061,0.18832391713747645,0.3163444639718805,0.4002527912365705,0.0,1.468913687087224,1.2872628726287263,0.041631973355537054,0.10659718109676655,0.7104795737122558,0.9271523178807947,0.23397894189522944,0.4433115371827552
OTU_206,0.2418379685610641,0.0,0.0,0.0,0.14035087719298245,0.09821253191907288,0.20596074630482192,0.24535576586049773,0.1529831718510964,0.11563367252543941,0.0342407122068139,0.140597539543058,0.06319780914261638,0.0,0.19357777271692098,0.14905149051490515,0.0,0.0,0.15393724097098876,0.1444912703190849,0.10399064084232419,0.13299346115482655
OTU_121,0.7906241279880941,0.0,0.0,0.0,0.0,0.03928501276762915,0.0969227041434456,0.25937609533824046,0.4164541900390957,0.23126734505087881,0.0,0.0,0.0,0.0,0.011386927806877705,0.0,1.623646960865945,0.8764657112400805,0.023682652457075192,0.024081878386514148,0.051995320421162096,0.04433115371827552
OTU_187,0.18602920658543393,0.0,0.0,0.0,0.028070175438596492,0.03928501276762915,0.0121153380179307,0.14020329477742727,0.09348971613122556,0.10407030527289547,0.0342407122068139,0.0,0.0,0.0,0.13664313368253245,0.24390243902439024,0.0,0.0,0.2960331557134399,0.12040939193257075,0.14298713115819575,0.1551590380139643
OTU_94,0.13952190493907543,0.0,0.0,0.0,0.8280701754385965,0.6089176978982518,0.1332687181972377,0.11216263582194182,0.0764915859255482,0.13876040703052728,0.0,0.0,0.0,0.0,0.11386927806877704,0.12195121951219512,0.0,0.0,0.16577856719952636,0.1444912703190849,0.4289613934745873,0.14407624958439544
OTU_188,0.04650730164635848,0.0,0.0,0.0,0.014035087719298246,0.05892751915144372,0.121153380179307,0.077111812127585,0.3654597994220636,0.06938020351526364,0.0,0.0,0.0,0.0,0.0,0.013550135501355014,0.0,0.0,0.023682652457075192,0.0,0.0,0.01108278842956888
OTU_49,0.08371314296344526,0.0,0.0,0.0,0.4,1.0312315851502651,0.3271141264841289,0.05608131791097091,0.0,0.08094357076780759,0.0,0.0,0.0,0.0,0.31883397859257573,0.013550135501355014,0.19428254232583958,1.0541276797346915,0.07104795737122557,0.19265502709211318,0.2989730924216821,0.0
OTU_137,0.08371314296344526,0.0,0.0,0.0,0.056140350877192984,0.11785503830288745,0.0969227041434456,0.04206098843322818,0.4674485806561278,0.12719703977798336,0.4964903269988016,0.01757469244288225,0.04213187276174426,0.0,0.02277385561375541,0.013550135501355014,0.06938662225922843,0.29610328082435156,0.09473060982830077,0.0,0.012998830105290524,0.0
